NO,DATE,PRICE (PHP per kg),MANUFACTURING PARTNER,COCONUT VARIETY,CLIMATE SEASON,HARVEST SEASON,QUANTITY SOLD
6236,11/6/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.7
6237,11/6/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.1
6238,11/6/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,45.0
6239,11/6/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.5
6240,11/6/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.7
6241,11/7/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,43.4
6242,11/7/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.3
6243,11/7/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.9
6244,11/7/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.9
6245,11/7/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,43.3
6246,11/7/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.8
6247,11/8/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.0
6248,11/8/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.5
6249,11/8/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.3
6250,11/8/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.5
6251,11/8/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,43.0
6252,11/8/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,53.0
6253,11/9/2019,,RGS,,RAINY,peak harvest,
6254,11/9/2019,,LASWERTE,,RAINY,peak harvest,
6255,11/9/2019,,BANGAYAN,,RAINY,peak harvest,
6256,11/9/2019,,ASIACOM,,RAINY,peak harvest,
6257,11/9/2019,,CARGILL,,RAINY,peak harvest,
6258,11/9/2019,,PHIDCO,,RAINY,peak harvest,
6259,11/10/2019,,RGS,,RAINY,peak harvest,
6260,11/10/2019,,LASWERTE,,RAINY,peak harvest,
6261,11/10/2019,,BANGAYAN,,RAINY,peak harvest,
6262,11/10/2019,,ASIACOM,,RAINY,peak harvest,
6263,11/10/2019,,CARGILL,,RAINY,peak harvest,
6264,11/10/2019,,PHIDCO,,RAINY,peak harvest,
6265,11/11/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.3
6266,11/11/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.3
6267,11/11/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.8
6268,11/11/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.0
6269,11/11/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.0
6270,11/11/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,53.1
6271,11/12/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,43.6
6272,11/12/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.1
6273,11/12/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,51.0
6274,11/12/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.6
6275,11/12/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.7
6276,11/12/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.5
6277,11/13/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.1
6278,11/13/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,37.7
6279,11/13/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.2
6280,11/13/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,51.1
6281,11/13/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.3
6282,11/13/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.8
6283,11/14/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.3
6284,11/14/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.4
6285,11/14/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.5
6286,11/14/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.2
6287,11/14/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.3
6288,11/14/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,41.9
6289,11/15/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.6
6290,11/15/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,37.4
6291,11/15/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.1
6292,11/15/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.6
6293,11/15/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,45.0
6294,11/15/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.5
6295,11/16/2019,,RGS,,RAINY,peak harvest,
6296,11/16/2019,,LASWERTE,,RAINY,peak harvest,
6297,11/16/2019,,BANGAYAN,,RAINY,peak harvest,
6298,11/16/2019,,ASIACOM,,RAINY,peak harvest,
6299,11/16/2019,,CARGILL,,RAINY,peak harvest,
6300,11/16/2019,,PHIDCO,,RAINY,peak harvest,
6301,11/17/2019,,RGS,,RAINY,peak harvest,
6302,11/17/2019,,LASWERTE,,RAINY,peak harvest,
6303,11/17/2019,,BANGAYAN,,RAINY,peak harvest,
6304,11/17/2019,,ASIACOM,,RAINY,peak harvest,
6305,11/17/2019,,CARGILL,,RAINY,peak harvest,
6306,11/17/2019,,PHIDCO,,RAINY,peak harvest,
6307,11/18/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,41.1
6308,11/18/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,53.0
6309,11/18/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.4
6310,11/18/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,48.8
6311,11/18/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,37.3
6312,11/18/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,51.7
6313,11/19/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.3
6314,11/19/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.8
6315,11/19/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.7
6316,11/19/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.3
6317,11/19/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.2
6318,11/19/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,41.0
6319,11/20/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,51.7
6320,11/20/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.3
6321,11/20/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.1
6322,11/20/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,43.4
6323,11/20/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.8
6324,11/20/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.6
6325,11/21/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.5
6326,11/21/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.9
6327,11/21/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.8
6328,11/21/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.3
6329,11/21/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,53.0
6330,11/21/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.2
6331,11/22/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.6
6332,11/22/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.5
6333,11/22/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.4
6334,11/22/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.8
6335,11/22/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.5
6336,11/22/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.0
6337,11/23/2019,,RGS,,RAINY,peak harvest,
6338,11/23/2019,,LASWERTE,,RAINY,peak harvest,
6339,11/23/2019,,BANGAYAN,,RAINY,peak harvest,
6340,11/23/2019,,ASIACOM,,RAINY,peak harvest,
6341,11/23/2019,,CARGILL,,RAINY,peak harvest,
6342,11/23/2019,,PHIDCO,,RAINY,peak harvest,
6343,11/24/2019,,RGS,,RAINY,peak harvest,
6344,11/24/2019,,LASWERTE,,RAINY,peak harvest,
6345,11/24/2019,,BANGAYAN,,RAINY,peak harvest,
6346,11/24/2019,,ASIACOM,,RAINY,peak harvest,
6347,11/24/2019,,CARGILL,,RAINY,peak harvest,
6348,11/24/2019,,PHIDCO,,RAINY,peak harvest,
6349,11/25/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,46.1
6350,11/25/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,52.9
6351,11/25/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.2
6352,11/25/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.8
6353,11/25/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.1
6354,11/25/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.1
6355,11/26/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.6
6356,11/26/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.5
6357,11/26/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.7
6358,11/26/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,46.0
6359,11/26/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,37.4
6360,11/26/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.3
6361,11/27/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,40.3
6362,11/27/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,45.5
6363,11/27/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.0
6364,11/27/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.4
6365,11/27/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.4
6366,11/27/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,51.8
6367,11/28/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.7
6368,11/28/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,42.9
6369,11/28/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,44.6
6370,11/28/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,38.7
6371,11/28/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,41.9
6372,11/28/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.6
6373,11/29/2019,PHP 18.78,RGS,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,49.5
6374,11/29/2019,PHP 18.78,LASWERTE,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,41.2
6375,11/29/2019,PHP 18.78,BANGAYAN,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.5
6376,11/29/2019,PHP 18.78,ASIACOM,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,50.5
6377,11/29/2019,PHP 18.78,CARGILL,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,39.2
6378,11/29/2019,PHP 20.60,PHIDCO,PCA 15-1 (CATD x LAGT),RAINY,peak harvest,47.1
6379,11/30/2019,,RGS,,RAINY,peak harvest,
6380,11/30/2019,,LASWERTE,,RAINY,peak harvest,
6381,11/30/2019,,BANGAYAN,,RAINY,peak harvest,
6382,11/30/2019,,ASIACOM,,RAINY,peak harvest,
6383,11/30/2019,,CARGILL,,RAINY,peak harvest,
6384,11/30/2019,,PHIDCO,,RAINY,peak harvest,
6385,12/1/2019,,RGS,,DRY,,
6386,12/1/2019,,LASWERTE,,DRY,,
6387,12/1/2019,,BANGAYAN,,DRY,,
6388,12/1/2019,,ASIACOM,,DRY,,
6389,12/1/2019,,CARGILL,,DRY,,
6390,12/1/2019,,PHIDCO,,DRY,,
6391,12/2/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,58.3
6392,12/2/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,59.9
6393,12/2/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,57.7
6394,12/2/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,64.2
6395,12/2/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,58.3
6396,12/2/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,56.6
6397,12/3/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,56.7
6398,12/3/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,60.7
6399,12/3/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,58.5
6400,12/3/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,62.1
6401,12/3/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,64.8
6402,12/3/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,64.9
6403,12/4/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,59.4
6404,12/4/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,58.7
6405,12/4/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,58.3
6406,12/4/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,64.4
6407,12/4/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,59.4
6408,12/4/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,60.8
6409,12/5/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,57.7
6410,12/5/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,60.0
6411,12/5/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,59.6
6412,12/5/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,56.8
6413,12/5/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,56.5
6414,12/5/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,63.4
6415,12/6/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,63.5
6416,12/6/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,58.5
6417,12/6/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,60.2
6418,12/6/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,58.8
6419,12/6/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,61.5
6420,12/6/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,63.2
6421,12/7/2019,,RGS,,DRY,,
6422,12/7/2019,,LASWERTE,,DRY,,
6423,12/7/2019,,BANGAYAN,,DRY,,
6424,12/7/2019,,ASIACOM,,DRY,,
6425,12/7/2019,,CARGILL,,DRY,,
6426,12/7/2019,,PHIDCO,,DRY,,
6427,12/8/2019,,RGS,,DRY,,
6428,12/8/2019,,LASWERTE,,DRY,,
6429,12/8/2019,,BANGAYAN,,DRY,,
6430,12/8/2019,,ASIACOM,,DRY,,
6431,12/8/2019,,CARGILL,,DRY,,
6432,12/8/2019,,PHIDCO,,DRY,,
6433,12/9/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,61.7
6434,12/9/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,64.6
6435,12/9/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,61.1
6436,12/9/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,61.1
6437,12/9/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,59.1
6438,12/9/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,58.6
6439,12/10/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,63.5
6440,12/10/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,59.6
6441,12/10/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,62.6
6442,12/10/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,60.9
6443,12/10/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,62.4
6444,12/10/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,63.2
6445,12/11/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,56.9
6446,12/11/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,60.2
6447,12/11/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,57.0
6448,12/11/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,63.6
6449,12/11/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,57.4
6450,12/11/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,64.7
6451,12/12/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,57.8
6452,12/12/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,60.9
6453,12/12/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,58.8
6454,12/12/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,63.5
6455,12/12/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,61.0
6456,12/12/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,62.9
6457,12/13/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,56.8
6458,12/13/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,58.2
6459,12/13/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,59.2
6460,12/13/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,64.0
6461,12/13/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,63.1
6462,12/13/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,64.0
6463,12/14/2019,,RGS,,DRY,,
6464,12/14/2019,,LASWERTE,,DRY,,
6465,12/14/2019,,BANGAYAN,,DRY,,
6466,12/14/2019,,ASIACOM,,DRY,,
6467,12/14/2019,,CARGILL,,DRY,,
6468,12/14/2019,,PHIDCO,,DRY,,
6469,12/15/2019,,RGS,,DRY,,
6470,12/15/2019,,LASWERTE,,DRY,,
6471,12/15/2019,,BANGAYAN,,DRY,,
6472,12/15/2019,,ASIACOM,,DRY,,
6473,12/15/2019,,CARGILL,,DRY,,
6474,12/15/2019,,PHIDCO,,DRY,,
6475,12/16/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,58.3
6476,12/16/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,59.9
6477,12/16/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,60.4
6478,12/16/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,57.0
6479,12/16/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,62.3
6480,12/16/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,60.8
6481,12/17/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,61.7
6482,12/17/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,59.1
6483,12/17/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,63.4
6484,12/17/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,59.8
6485,12/17/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,58.0
6486,12/17/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,57.7
6487,12/18/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,62.5
6488,12/18/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,63.4
6489,12/18/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,60.3
6490,12/18/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,60.1
6491,12/18/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,57.9
6492,12/18/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,57.7
6493,12/19/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,61.2
6494,12/19/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,63.6
6495,12/19/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,62.5
6496,12/19/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,63.0
6497,12/19/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,57.4
6498,12/19/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,62.9
6499,12/20/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,62.4
6500,12/20/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,59.0
6501,12/20/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,59.5
6502,12/20/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,60.7
6503,12/20/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,57.1
6504,12/20/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,64.0
6505,12/21/2019,,RGS,,DRY,,
6506,12/21/2019,,LASWERTE,,DRY,,
6507,12/21/2019,,BANGAYAN,,DRY,,
6508,12/21/2019,,ASIACOM,,DRY,,
6509,12/21/2019,,CARGILL,,DRY,,
6510,12/21/2019,,PHIDCO,,DRY,,
6511,12/22/2019,,RGS,,DRY,,
6512,12/22/2019,,LASWERTE,,DRY,,
6513,12/22/2019,,BANGAYAN,,DRY,,
6514,12/22/2019,,ASIACOM,,DRY,,
6515,12/22/2019,,CARGILL,,DRY,,
6516,12/22/2019,,PHIDCO,,DRY,,
6517,12/23/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,56.8
6518,12/23/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,57.7
6519,12/23/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,61.2
6520,12/23/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,62.1
6521,12/23/2019,PHP 21.96,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,58.1
6522,12/23/2019,PHP 24.08,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,59.3
6523,12/24/2019,,RGS,,DRY,,
6524,12/24/2019,,LASWERTE,,DRY,,
6525,12/24/2019,,BANGAYAN,,DRY,,
6526,12/24/2019,,ASIACOM,,DRY,,
6527,12/24/2019,,CARGILL,,DRY,,
6528,12/24/2019,,PHIDCO,,DRY,,
6529,12/25/2019,,RGS,,DRY,,
6530,12/25/2019,,LASWERTE,,DRY,,
6531,12/25/2019,,BANGAYAN,,DRY,,
6532,12/25/2019,,ASIACOM,,DRY,,
6533,12/25/2019,,CARGILL,,DRY,,
6534,12/25/2019,,PHIDCO,,DRY,,
6535,12/26/2019,PHP 21.96,RGS,PCA 15-1 (CATD x LAGT),DRY,,64.5
6536,12/26/2019,PHP 21.96,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,62.1
6537,12/26/2019,PHP 21.96,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,60.6
6538,12/26/2019,PHP 21.96,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,62.0
